0.00179
45
0.00242
90
0.00288
135
0.00346
180
0.00512
225
0.00489
270
0.00709
315
0.00829
360
0.01067
405
-0.04117
450
0.00840
495
-0.01961
540
0.01294
585
0.01382
630
0.01484
675
0.01689
720
0.01756
765
0.01959
810
0.01884
855
0.01966
900
0.02167
945
0.02133
990
0.02115
1035
0.02132
1080
0.02256
1125
0.02304
1170
0.02475
1215
0.02490
1260
0.02624
1305
0.02793
1350
0.02865
1395
0.02797
1440
0.02963
1485
0.02872
1530
0.03129
1575
0.03309
1620
0.03416
1665
0.03594
1710
0.03500
1755
0.03633
1800
0.03644
1845
0.03776
1890
0.03687
1935
0.03909
1980
0.03802
2025
0.03879
2070
0.03719
2115
0.03757
2160
0.03612
2205
0.03876
2250
0.03845
2295
0.03976
2340
0.03971
2385
0.03943
2430
0.03903
2475
0.03692
2520
0.03477
2565
0.03428
2610
0.03551
2655
0.03433
2700
0.03545
2745
0.03452
2790
0.03603
2835
0.03494
2880
0.03649
2925
0.03681
2970
0.03627
3015
0.03661
3060
0.03664
3105
0.03760
3150
0.03591
3195
0.03769
3240
0.03521
3285
0.03429
3330
0.03324
3375
0.03499
3420
0.03354
3465
0.03330
3510
0.03300
3555
0.03098
3600
0.03040
3645
0.02860
3690
0.03265
3735
0.01688
3780
0.03575
3825
0.04522
3870
0.02360
3915
0.03396
3960
0.02900
4005
0.03051
4050

